Phase,Category,Location/File,Details/Token,Status/Verdict,Evidence/Reason
Phase 2/3,Telugu Token Analysis,1 Kings 18:26,ప్రత్యుత్తరమిచ్చువాడెవడును,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,1 Kings 20:4,నున్నామనిప్రత్యుత్తరమిచ్చి,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,2 Kings 1:6,సెలవిచ్చునదేమనగాఇశ్రాయేలులో,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,2 Kings 8:10,స్వస్థతకలుగవచ్చుననిచెప్పుము,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,2 Kings 8:12,ప్రత్యుత్తరమిచ్చెనుఇశ్రాయేలువారి,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,1 Chronicles 2:53,కిర్యత్యారీముకుమారులెవరనగా,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,1 Chronicles 6:71,అర్ధగోత్రవంశస్థానములోనుండి,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,1 Chronicles 16:24,ఆశ్చర్యకార్యములనుప్రచురించుడి,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,1 Chronicles 17:7,చెప్పవలసినదేమనగాసైన్యములకు,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,1 Chronicles 26:29,ఇస్హారీయులనుగూర్చినదివారిలో,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,2 Chronicles 30:2,ప్రతిష్ఠించుకొనకుండుటచేతను,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Ezra 6:8,నిర్ణయించినదేమనగారాజుయొక్క,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Job 6:14,క్రుంగిపోయినవాడుసర్వశక్తుడగు,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Psalm 17:13,గొట్టుముదుష్టునిచేతిలోనుండి,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Psalm 103:19,అన్నిటిమీదరాజ్యపరిపాలనచేయుచున్నాడు,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Psalm 105:2,ఆశ్చర్యకార్యములన్నిటినిగూర్చి,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Psalm 119:101,దుష్టమార్గములన్నిటిలోనుండి,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Proverbs 24:26,ముద్దుపెట్టుకొనినట్లుండును,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Isaiah 8:19,చూచికర్ణపిశాచిగలవారియొద్దకును,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Isaiah 21:9,నేలనుపడవేసియున్నాడుముక్కముక్కలుగా,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Isaiah 49:8,చీకటిలోనున్నవారితోనుచెప్పుచు,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Isaiah 64:7,ప్రోత్సాహపరచుకొనువాడొకడును,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Isaiah 66:19,చూడనట్టియుదూరద్వీపవాసులయొద్దకు,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Jeremiah 4:27,సెలవిచ్చుచున్నాడుఈదేశమంతయు,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Jeremiah 9:7,సెలవిచ్చుచున్నాడుఆలకింపుము,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Jeremiah 48:19,తప్పించుకొనిపోవుచున్నవారిని,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Ezekiel 8:12,సెలవిచ్చినదేమనగానరపుత్రుడా,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Ezekiel 25:16,సెలవిచ్చునదేమనగాఫిలిష్తీయులమీద,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Ezekiel 32:11,సెలవిచ్చునదేమనగాబబులోనురాజు,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Daniel 9:4,ప్రార్థనచేసియొప్పుకొన్నదేమనగా,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Amos 3:1,కుటుంబమువారినందరినిగూర్చియు,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Zephaniah 1:12,ద్రాక్షారసమువంటివారైయెహోవా,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Malachi 3:13,సెలవిచ్చునదేమనగానన్నుగూర్చి,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Romans 4:9,సున్నతిలేనివారినిగూర్చికూడ,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Galatians 3:10,ఎందుకనగాధర్మశాస్త్రగ్రంథమందు,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Ephesians 1:21,కూర్చుండబెట్టుకొనియున్నాడు,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Ephesians 4:14,ఎగురగొట్టబడినవారమైనట్లుండక,VERIFIED_CORRECT,"Type: legitimate compound. Matches clean XML: True, matches SQLite: True. This token is verified as a morphologically and syntactically correct Telugu compound word."
Phase 2/3,Telugu Token Analysis,Colossians 2:23,రూపకమైనవనియెంచబడుచున్నవేగాని,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,1 Timothy 5:4,దేవునిదృష్టికనుకూలమైయున్నది,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,1 Timothy 6:3,భిన్నమైనబోధనుపదేశించినయెడల,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 2/3,Telugu Token Analysis,Hebrews 1:13,ఎవనినిగూర్చియైనయెప్పుడైనను,VERIFIED_ERROR,Type: missing-space error. Successfully corrected (spaced out) in both clean XML and SQLite database. Verified against BSI/official grammar models where spaces are required.
Phase 4,Foreign Character Audit,Genesis 14:5,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Genesis 14:7,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Genesis 16:14,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Genesis 24:62,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Genesis 25:11,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Genesis 31:47,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Genesis 33:20,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
